"facilityid","facilityname","siteaddress","streetnumber","streetdirection","streetname","streettype","streetunit","city","state","zip","typeoffacility","categoryoffacility","inspectiontype","inspectiondate","violationcode","violation","violationpoints","violationtype","violationstatus","inspectionscore","location"
"FA0000237","FALAFEL KING","1314 PEARL ST","1314",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2013-07-30","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",145,"1314 PEARL ST
BOULDER, CO 803025210
(40.018269, -105.278224)"
"FA0000188","OSKAR BLUES BREWING TAPROOM","921 PEARL ST","921",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 101 TO 200 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2013-10-21","14A","Plumbing Installed Maintained","1","Non-Critical","Out",101,"921 PEARL ST
BOULDER, CO 80302
(40.017147, -105.283557)"
"FA0002454","COMMUNITY MONTESSORI  KITCHEN","805 GILLESPIE DR","805",NULL,"GILLESPIE","DR",NULL,"BOULDER","CO","80305","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","REGULAR INSPECTION","2014-12-08","14D","Lighting","1","Non-Critical","Out",5,"805 GILLESPIE DR
BOULDER, CO 80305
(39.981003, -105.251173)"
"FA0001070","BOULDER BEER","1123 WALNUT ST","1123",NULL,"WALNUT","ST",NULL,"BOULDER","CO","80302","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2017-08-17","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",38,"1123 WALNUT ST
BOULDER, CO 803025116
(40.016721, -105.280358)"
"FA0001380","BIG DADDY BAGELS","489 N HWY 287 STE 110","489","N","HWY 287",NULL,"110","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2015-01-29","10B","Non-Food Contact Surfaces Construction","1","Non-Critical","Out",31,"489 N HWY 287 STE 110
LAFAYETTE, CO 800268901
(40.002186, -105.102991)"
"FA0000325","LAFAYETTE MINI STOP","500 S PUBLIC RD","500","S","PUBLIC","RD",NULL,"LAFAYETTE","CO","80026","LIMITED FOOD SERVICE CONVENIENCE OTHER","CONVENIENCE STORES","REGULAR INSPECTION","2015-01-26","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",4,"500 S PUBLIC RD
LAFAYETTE, CO 800262103
(39.994083, -105.090458)"
"FA0003429","(CU) C4C KOSHER","2249 WILLARD LOOP DR","2249",NULL,"WILLARD LOOP","DR",NULL,"BOULDER","CO","80309","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2016-09-28","14A","Plumbing Installed Maintained","1","Non-Critical","Out",11,"2249 WILLARD LOOP DR
BOULDER, CO 80309-0154
(40.004705, -105.265864)"
"FA0000960","TOKYO JOES","1116 W DILLON RD STE C2-5","1116","W","DILLON","RD","C2-5","LOUISVILLE","CO","80027","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-09-14","05B","Hot and Cold Water Under Pressure","10","Critical","Out",10,"1116 W DILLON RD STE C2-5
LOUISVILLE, CO 800271293
(39.961779, -105.165985)"
"FA0002382","HEFES","246 MAIN ST","246",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-05-19","04B","Mechanical","10","Critical","Out",54,"246 MAIN ST
LONGMONT, CO 80501
(40.163628, -105.102518)"
"FA0000966","SNARFS","5340 ARAPAHOE AVE UNIT J","5340",NULL,"ARAPAHOE","AVE","J","BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-12-21","10B","Non-Food Contact Surfaces Construction","1","Non-Critical","Out",2,"5340 ARAPAHOE AVE UNIT J
BOULDER, CO 80303
(40.01461, -105.228345)"
"FA0001067","TORTILLAS DE LA FRONTERA","1630 N MAIN ST UNIT 105","1630","N","MAIN","ST","105","LONGMONT","CO","80501","GROCERY STORE W DELI 0 TO 15000 SQ FT","GROCERY FINISHED FOODS","FOLLOW-UP INSPECTION","2018-04-24","14E","Ventilation","1","Non-Critical","Out",3,"1630 N MAIN ST UNIT 105
LONGMONT, CO 80501
(40.187276, -105.102323)"
"FA0001070","BOULDER BEER","1123 WALNUT ST","1123",NULL,"WALNUT","ST",NULL,"BOULDER","CO","80302","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2013-10-28","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",29,"1123 WALNUT ST
BOULDER, CO 803025116
(40.016721, -105.280358)"
"FA0000057","AUNT ALICES KITCHEN","1805 N MAIN ST","1805","N","MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-04-07","08B","Properly Labeled","5","Critical","Out",20,"1805 N MAIN ST
LONGMONT, CO 805012037
(40.191008, -105.10234)"
"FA0003491","DAIRY QUEEN","305 EXEMPLA CIR","305",NULL,"EXEMPLA","CIR",NULL,"LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","QUICK ASSESSMENT INSPECTION","2013-06-14","06C","Soap and Drying Devices","5","Critical","Out",90,"305 EXEMPLA CIR
LAFAYETTE, CO 80026
(39.972371, -105.088202)"
"FA0003861","RATS WOODSHACK BBQ (TEMP EVENT)","2500 47th ST UNIT F","2500",NULL,"47th","ST","F","BOULDER","CO","80304","TEMP EVENT ON SITE PREP","TEMPORARY EVENTS","TEMPORARY EVENT INSPECTION","2016-08-04","03A","Cooling Methods","20","Critical","Out",20,"2500 47th ST UNIT F
BOULDER, CO 80304
(40.025999, -105.244203)"
"FA0000038","SOUTH MOUTH WINGS","1650 BROADWAY ST UNIT A","1650",NULL,"BROADWAY","ST","A","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","COMPLAINT INSPECTION","2015-01-23","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",55,"1650 BROADWAY ST UNIT A
BOULDER, CO 803026219
(40.013895, -105.278603)"
"FA0001549","STONE CUP THE","442 HIGH ST","442",NULL,"HIGH","ST",NULL,"LYONS","CO","80540","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2013-01-10","14F","Locker Rooms","1","Non-Critical","Out",88,"442 HIGH ST
LYONS, CO 80540
(40.225378, -105.271354)"
"FA0000331","KATHMANDU RESTAURANT II","1964 28TH ST","1964",NULL,"28TH","ST",NULL,"BOULDER","CO","80301","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-06-26","09B","Food Protected from Contamination","2","Non-Critical","Out",36,"1964 28TH ST
BOULDER, CO 803011102
(40.021144, -105.258324)"
"FA0000139","SFORNO TRATTORIA","1308 PEARL ST","1308",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-07-06","09B","Food Protected from Contamination","2","Non-Critical","Out",8,"1308 PEARL ST
BOULDER, CO 803025210
(40.018195, -105.27858)"
"FA0000015","MT EVEREST CUISINE","4800 BASELINE RD UNIT A107","4800",NULL,"BASELINE","RD","A107","BOULDER","CO","80303","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2013-07-31","02C","Hands Washed As Needed","20","Critical","Out",40,"4800 BASELINE RD UNIT A107
BOULDER, CO 803032699
(40.000017, -105.234005)"
"FA0000499","LONGMONT BINGO ALLEY","640 19TH AVE","640",NULL,"19TH","AVE",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","CONCESSIONS SENIOR NUTRITION","REGULAR INSPECTION","2014-02-28","02F","Training Needed","15","Critical","Out",81,"640 19TH AVE
LONGMONT, CO 805011954
(40.192187, -105.103558)"
"FA0005007","BARREL THE","1710 29TH ST PLAZA","1710",NULL,"29TH","ST","PLAZA","BOULDER","CO","80301","LIMITED FOOD SERVICE CONVENIENCE OTHER","BARS FRATERNAL ORGANIZATIONS","REGULAR INSPECTION","2016-12-19","11A","Refrigeration Units With Accurate Thermometers","1","Non-Critical","Out",7,"1710 29TH ST PLAZA
BOULDER, CO 80301
(40.01735, -105.255925)"
"FA0002759","LOCO HERMANOS","318 S MCCASLIN BLVD","318","S","MCCASLIN","BLVD",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-01-21","14G","Premises Maintained","1","Non-Critical","Out",2,"318 S MCCASLIN BLVD
LOUISVILLE, CO 80027
(39.965832, -105.163314)"
"FA0004844","MARCOS PIZZA","1230 S HOVER ST UNIT B100","1230","S","HOVER","ST","B100","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-01-19","14C","Floors Walls Ceilings","1","Non-Critical","Out",13,"1230 S HOVER ST UNIT B100
LONGMONT, CO 80501
(40.145169, -105.13073)"
"FA0002657","NATIVE FOODS CAFE","1675 29TH ST UNIT 1272","1675",NULL,"29TH","ST","1272","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","INVESTIGATION INSPECTION","2013-05-24","02C","Hands Washed As Needed","20","Critical","Out",55,"1675 29TH ST UNIT 1272
BOULDER, CO 80301
(40.015386, -105.256062)"
"FA0000725","TANGERINE RESTAURANT","300 S PUBLIC RD","300","S","PUBLIC","RD",NULL,"LAFAYETTE","CO","80026","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2018-03-12","01C","Cross Contamination","20","Critical","Out",65,"300 S PUBLIC RD
LAFAYETTE, CO 80026
(39.995989, -105.090453)"
"FA0000010","MOXIE BREAD COMPANY","641 MAIN ST","641",NULL,"MAIN","ST",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2014-03-24","09B","Food Protected from Contamination","2","Non-Critical","Out",7,"641 MAIN ST
LOUISVILLE, CO 800271827
(39.976678, -105.132138)"
"FA0002832","EAT TACO TACO","721 CONFIDENCE DR UNIT 1","721",NULL,"CONFIDENCE","DR","1","LONGMONT","CO","80504","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2013-05-09","01C","Cross Contamination","20","Critical","Out",41,"721 CONFIDENCE DR UNIT 1
LONGMONT, CO 80504
(40.134747, -105.104875)"
"FA0003315","TORTILLERIA LAS 5 AMERICAS","111 S PUBLIC RD","111","S","PUBLIC","RD",NULL,"LAFAYETTE","CO","80026","GROCERY STORE W DELI 0 TO 15000 SQ FT","GROCERY FINISHED FOODS","REGULAR INSPECTION","2013-04-17","14C","Floors Walls Ceilings","1","Non-Critical","Out",20,"111 S PUBLIC RD
LAFAYETTE, CO 80026
(39.997424, -105.090453)"
"FA0000307","CREEKSIDE ELEMENTARY SCHOOL","3740 MARTIN DR","3740",NULL,"MARTIN","DR",NULL,"BOULDER","CO","80303","NO FEE LICENSE K12 SCHOOLS NON PROFIT","SCHOOLS","REGULAR INSPECTION","2014-12-05","14E","Ventilation","1","Non-Critical","Out",16,"3740 MARTIN DR
BOULDER, CO 803035448
(39.991265, -105.248833)"
"FA0000449","OYSTER ROAD","1043 PEARL ST","1043",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","INVESTIGATION INSPECTION","2015-09-29","03D","Required Cooking Temperature","20","Critical","Out",40,"1043 PEARL ST
BOULDER, CO 803025110
(40.017577, -105.281533)"
"FA0000870","SPICE CHINA","269 MCCASLIN BLVD","269",NULL,"MCCASLIN","BLVD",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2016-04-21","06C","Soap and Drying Devices","5","Critical","Out",43,"269 MCCASLIN BLVD
LOUISVILLE, CO 800272912
(39.952293, -105.165255)"
"FA0002645","PEI WEI ASIAN DINER","1675 29TH ST UNIT 1284","1675",NULL,"29TH","ST","1284","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2017-12-20","03F","Food Thermometer","5","Critical","Out",49,"1675 29TH ST UNIT 1284
BOULDER, CO 80301
(40.015386, -105.256062)"
"FA0003499","SPANISH","1143 13TH ST UNIT 101","1143",NULL,"13TH","ST","101","BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-12-08","14A","Plumbing Installed Maintained","1","Non-Critical","Out",21,"1143 13TH ST UNIT 101
BOULDER, CO 80302
(40.008167, -105.276224)"
"FA0002811","DELICIOUS ZS","802 S PUBLIC RD UNIT D","802","S","PUBLIC","RD","D","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-05-16","13A","Equipment Utensils Provided Used, Stored","1","Non-Critical","Out",24,"802 S PUBLIC RD UNIT D
LAFAYETTE, CO 80026
(39.990902, -105.090481)"
"FA0005194","NEXT DOOR AMERICAN EATERY","1232 S HOVER ST UNIT C400","1232","S","HOVER","ST","C400","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-11-17","06B","Accessible","10","Critical","Out",12,"1232 S HOVER ST UNIT C400
LONGMONT, CO 80501
(40.145147, -105.13073)"
"FA0000541","MILLSITE INN RESTAURANT AND BAR","44365 HWY 72","44365",NULL,"HWY 72",NULL,NULL,"WARD","CO","80481","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","COMPLAINT INSPECTION","2016-08-15","07A","Evidence of Insects or Rodents","10","Critical","Out",46,"44365 HWY 72
WARD, CO 804819610
(40.078939, -105.502366)"
"FA0001124","WINCHELLS DONUT","502 MAIN ST","502",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2017-10-10","14C","Floors Walls Ceilings","1","Non-Critical","Out",38,"502 MAIN ST
LONGMONT, CO 805015537
(40.167586, -105.102506)"
"FA0003857","TWO HANDS MOBILE KITCHEN","5706 N ARAPAHOE AVE","5706","N","ARAPAHOE","AVE",NULL,"Boulder","CO","80306","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2015-08-03","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",65,"5706 N ARAPAHOE AVE
Boulder, CO 80306
(40.014574, -105.220496)"
"FA0002750","OLD WORLD WOOD FIRE PIZZERIA/ BAVARIAN BAKERY","613 FRONTAGE RD","613",NULL,"FRONTAGE","RD",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2014-11-20","03G","Adequate Equipment to Maintain Food Temperatures","20","Critical","Out",96,"613 FRONTAGE RD
LONGMONT, CO 80501
(40.151294, -105.119158)"
"FA0002330","CHIPOTLE MEXICAN GRILL #650","1708 N MAIN ST UNIT A","1708","N","MAIN","ST","A","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-10-01","11C","Chemical Test Kits Provided Accessible","1","Non-Critical","Out",75,"1708 N MAIN ST UNIT A
LONGMONT, CO 80501
(40.189226, -105.102329)"
"FA0003785","BLUFF STREET BAR AND BILLIARDS","2690 28TH ST UNIT E","2690",NULL,"28TH","ST","E","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","FOLLOW-UP INSPECTION","2017-03-15","06C","Soap and Drying Devices","5","Critical","Out",10,"2690 28TH ST UNIT E
BOULDER, CO 80301
(40.027017, -105.258403)"
"FA0000340","FUJI CAFE","2018 BROADWAY ST","2018",NULL,"BROADWAY","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2017-04-24","12D","Wiping Cloths","1","Non-Critical","Out",3,"2018 BROADWAY ST
BOULDER, CO 803025203
(40.018315, -105.280132)"
"FA0000244","ELDORADO CORNER MARKET","1805 S FOOTHILLS HWY","1805","S","FOOTHILLS","HWY",NULL,"BOULDER","CO","80303","GROCERY STORE  MORE THAN 15000 SQ FT","GROCERY FINISHED FOODS","REGULAR INSPECTION","2014-08-04","03C","Hot Hold at 135 Degrees Farenheit or Greater","15","Critical","Out",107,"1805 S FOOTHILLS HWY
BOULDER, CO 80303
(39.954115, -105.231692)"
"FA0001335","PROTOS PIZZA LAFAYETTE","489 N HWY 287 UNIT 160","489","N","HWY 287",NULL,"160","LAFAYETTE","CO","80026","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2015-05-12","14A","Plumbing Installed Maintained","1","Non-Critical","Out",15,"489 N HWY 287 UNIT 160
LAFAYETTE, CO 80026
(40.002186, -105.102991)"
"FA0000266","INNISFREE POETRY BOOKSTORE AND CAFE","1301 PENNSYLVANIA AVE","1301",NULL,"PENNSYLVANIA","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","FOLLOW-UP INSPECTION","2015-02-09","09B","Food Protected from Contamination","2","Non-Critical","Out",2,"1301 PENNSYLVANIA AVE
BOULDER, CO 80302
(40.008697, -105.276087)"
"FA0003857","TWO HANDS MOBILE KITCHEN","5706 N ARAPAHOE AVE","5706","N","ARAPAHOE","AVE",NULL,"Boulder","CO","80306","MOBILE UNIT FULL FOOD SERVICE","MOBILE UNITS","ROUTINE INSPECTION","2017-10-06","02D","Hygienic Practices","10","Critical","Out",22,"5706 N ARAPAHOE AVE
Boulder, CO 80306
(40.014574, -105.220496)"
"FA0004787","PIZZA GARAGE THE","2675 13TH ST","2675",NULL,"13TH","ST",NULL,"BOULDER","CO","80304","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2017-06-01","12A","Food Contact Surfaces Cleaning","2","Non-Critical","Out",36,"2675 13TH ST
BOULDER, CO 80304
(40.025635, -105.280276)"
"FA0001293","CHIPOTLE MEXICAN GRILL #11","919 PEARL ST","919",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-04-21","05C","Backflow Back Siphonage","10","Critical","Out",27,"919 PEARL ST
BOULDER, CO 803025108
(40.017224, -105.2832)"
"FA0001514","NOODLES AND COMPANY #125","1087 S HOVER RD UNIT D","1087","S","HOVER","RD","D","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","FOLLOW-UP INSPECTION","2016-01-12","02C","Hands Washed As Needed","20","Critical","Out",50,"1087 S HOVER RD UNIT D
LONGMONT, CO 80501
(40.147641, -105.130866)"
"FA0002645","PEI WEI ASIAN DINER","1675 29TH ST UNIT 1284","1675",NULL,"29TH","ST","1284","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","FOLLOW-UP INSPECTION","2016-06-06","05B","Hot and Cold Water Under Pressure","10","Critical","Out",20,"1675 29TH ST UNIT 1284
BOULDER, CO 80301
(40.015386, -105.256062)"
"FA0003521","COLORADO ATHLETIC CLUB","1821 E 30th ST UNIT B","1821","E","30th","ST","B","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2017-11-01","06C","Soap and Drying Devices","5","Critical","Out",31,"1821 E 30th ST UNIT B
BOULDER, CO 80301
(40.018728, -105.253751)"
"FA0000665","JAVA STOP","301 MAIN ST UNIT 7","301",NULL,"MAIN","ST","7","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","QUICK ASSESSMENT INSPECTION","2013-02-07","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",65,"301 MAIN ST UNIT 7
LONGMONT, CO 805015550
(40.164221, -105.102516)"
"FA0000455","LA MARIPOSA RESTAURANT","1240 KEN PRATT BLVD UNIT 5A","1240",NULL,"KEN PRATT","BLVD","5A","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2016-02-17","02D","Hygienic Practices","5","Critical","Out",28,"1240 KEN PRATT BLVD UNIT 5A
LONGMONT, CO 805016300
(40.152321, -105.113536)"
"FA0000976","EVEREST RESTAURANT","2130 MAIN ST UNIT 15","2130",NULL,"MAIN","ST","15","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2013-08-15","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",106,"2130 MAIN ST UNIT 15
LONGMONT, CO 80501
(40.196791, -105.102409)"
"FA0000486","ROOST THE","526 MAIN ST","526",NULL,"MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT MORE THAN 200 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-04-03","14A","Plumbing Installed Maintained","1","Non-Critical","Out",61,"526 MAIN ST
LONGMONT, CO 80501
(40.168403, -105.102507)"
"FA0002665","FIVE SPICE ASIAN CUSINE","3325 28TH ST UNIT 5","3325",NULL,"28TH","ST","5","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2018-01-17","04A","Manual","10","Critical","Out",119,"3325 28TH ST UNIT 5
BOULDER, CO 80301
(40.034955, -105.258526)"
"FA0003565","TIFFIN WALLAH","2416 ARAPAHOE AVE","2416",NULL,"ARAPAHOE","AVE",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","REGULAR INSPECTION","2017-03-01","14C","Floors Walls Ceilings","1","Non-Critical","Out",112,"2416 ARAPAHOE AVE
BOULDER, CO 80302
(40.014555, -105.262837)"
"FA0002143","SAIGON EXPRESS","1225 KEN PRATT BLVD UNIT 110","1225",NULL,"KEN PRATT","BLVD","110","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","FOLLOW-UP INSPECTION","2015-11-17","02E","Smoking Eating Drinking","10","Critical","Out",10,"1225 KEN PRATT BLVD UNIT 110
LONGMONT, CO 80501
(40.152326, -105.114332)"
"FA0002668","CHIPOTLE MEXICAN GRILL #894","1650 28th ST 2-E 1224","1650",NULL,"28th","ST","1224","BOULDER","CO","80301","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-11-22","03C","Hot Hold at 135 Degrees Farenheit or Greater","15","Critical","Out",26,"1650 28th ST 2-E 1224
BOULDER, CO 80301
(40.016032, -105.258263)"
"FA0002163","LAMAR DONUTS","133 MCCASLIN BLVD UNIT E","133",NULL,"MCCASLIN","BLVD","E","LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-01-23","14G","Premises Maintained","1","Non-Critical","Out",16,"133 MCCASLIN BLVD UNIT E
LOUISVILLE, CO 80027
(39.954737, -105.165705)"
"FA0001293","CHIPOTLE MEXICAN GRILL #11","919 PEARL ST","919",NULL,"PEARL","ST",NULL,"BOULDER","CO","80302","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2014-04-21","04A","Manual","10","Critical","Out",27,"919 PEARL ST
BOULDER, CO 803025108
(40.017224, -105.2832)"
"FA0000747","JAI THAI","2055 KEN PRATT BLVD UNIT A","2055",NULL,"KEN PRATT","BLVD","A","LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2017-08-18","10A","Food-Contact Surfaces Construction","2","Non-Critical","Out",42,"2055 KEN PRATT BLVD UNIT A
LONGMONT, CO 80501
(40.143484, -105.127961)"
"FA0003916","(CU) KITTREDGE MARKET","2249 WILLARD LOOP DR","2249",NULL,"WILLARD LOOP","DR",NULL,"BOULDER","CO","80309","LIMITED FOOD SERVICE CONVENIENCE OTHER","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-10-25","12D","Wiping Cloths","1","Non-Critical","Out",21,"2249 WILLARD LOOP DR
BOULDER, CO 80309
(40.004705, -105.265864)"
"FA0001732","BUSABA","133 MCCASLIN BLVD UNIT H","133",NULL,"MCCASLIN","BLVD","H","LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL SERVICE FULL MENU","REGULAR INSPECTION","2015-03-24","02E","Smoking Eating Drinking","10","Critical","Out",10,"133 MCCASLIN BLVD UNIT H
LOUISVILLE, CO 80027
(39.954737, -105.165705)"
"FA0000757","NOODLES & COMPANY #154","2255 N MAIN ST","2255","N","MAIN","ST",NULL,"LONGMONT","CO","80501","RESTAURANT 0 TO 100 SEATS","FAST FOOD LIMITED MENU","ROUTINE INSPECTION","2016-08-22","03A","Cooling Methods","20","Critical","Out",20,"2255 N MAIN ST
LONGMONT, CO 805011417
(40.198059, -105.102433)"
"FA0003542","BITTERSWEET CAFE & CONFECTIONS","836 MAIN ST","836",NULL,"MAIN","ST",NULL,"LOUISVILLE","CO","80027","RESTAURANT 0 TO 100 SEATS","FULL MENU LIMITED SERVICE","COMPLAINT INSPECTION","2015-03-13","05C","Backflow Back Siphonage","10","Critical","Out",13,"836 MAIN ST
LOUISVILLE, CO 80027
(39.97844, -105.132145)"
"FA0002330","CHIPOTLE MEXICAN GRILL #650","1708 N MAIN ST UNIT A","1708","N","MAIN","ST","A","LONGMONT","CO","80501","RESTAURANT 101 TO 200 SEATS","FAST FOOD LIMITED MENU","REGULAR INSPECTION","2016-02-26","03E","Cold Hold at 41 Degrees or Less","15","Critical","Out",15,"1708 N MAIN ST UNIT A
LONGMONT, CO 80501
(40.189226, -105.102329)"
